Sarah Wilson,35,23196,752,28611,0,Single,Doctorate,Unemployed
Michelle Brown,27,127856,451,4784,1,Single,Bachelor Degree,Self-Employed
David Williams,58,138975,646,25993,1,Widowed,Master Degree,Unemployed
Sarah Wilson,25,114937,713,18085,0,Divorced,Master Degree,Student
Emily Moore,43,120565,826,30095,0,Married,High School,Unemployed
John Williams,46,96349,730,7631,0,Widowed,Bachelor Degree,Unemployed
Laura Johnson,27,84839,678,43882,1,Widowed,Master Degree,Unemployed
David Jones,34,61916,727,26697,0,Divorced,Master Degree,Unemployed
Michael Williams,19,28572,383,34027,0,Married,Doctorate,Unemployed
Laura Williams,23,133312,491,22457,0,Widowed,Bachelor Degree,Self-Employed
Sarah Smith,22,48225,340,31436,1,Divorced,Doctorate,Employed
Robert Smith,45,65853,608,22045,0,Married,Associate Degree,Student
Jane Jones,58,69390,677,14184,0,Single,Doctorate,Self-Employed
Michael Brown,22,52275,435,42948,1,Divorced,Associate Degree,Employed
Jane Jones,35,92379,405,21142,0,Widowed,Associate Degree,Self-Employed
Michelle Moore,43,21105,818,4871,0,Single,Bachelor Degree,Employed
Laura Taylor,37,136074,841,13151,0,Married,Associate Degree,Self-Employed
John Johnson,58,79896,425,2165,1,Divorced,Associate Degree,Student
Michael Brown,66,63209,656,7418,0,Single,Doctorate,Student
Daniel Davis,44,117175,699,23507,1,Single,Bachelor Degree,Unemployed
David Williams,66,62487,378,31908,0,Widowed,Bachelor Degree,Employed
Michelle Moore,29,38051,688,10694,0,Single,Associate Degree,Self-Employed
Sarah Smith,24,114244,834,25535,0,Widowed,Doctorate,Unemployed
John Brown,20,120995,373,24316,1,Married,Doctorate,Self-Employed
Michael Miller,27,142444,304,23566,1,Widowed,Doctorate,Student
Robert Moore,51,97400,762,11713,0,Divorced,Doctorate,Student
Michael Taylor,42,120300,381,49013,1,Single,High School,Employed
Jane Jones,52,86961,836,23112,0,Married,Associate Degree,Self-Employed
Michael Jones,33,80156,704,22711,0,Widowed,Associate Degree,Self-Employed
Robert Johnson,19,134682,813,27366,0,Widowed,Associate Degree,Unemployed
Daniel Johnson,41,77175,577,40904,0,Widowed,Bachelor Degree,Student
Daniel Davis,27,26849,523,32099,0,Married,Bachelor Degree,Unemployed
John Miller,55,121551,367,7844,1,Married,Doctorate,Unemployed
Robert Brown,39,38976,619,3701,0,Divorced,Bachelor Degree,Employed
David Smith,43,119794,318,5252,1,Married,Master Degree,Unemployed
Daniel Williams,60,135912,642,42843,0,Widowed,Associate Degree,Employed
Michelle Taylor,56,137275,642,10827,0,Married,Associate Degree,Student
Robert Jones,44,76866,396,49159,1,Widowed,High School,Unemployed
David Moore,46,137752,351,46297,0,Divorced,High School,Unemployed
Jane Smith,64,67078,474,6591,0,Divorced,Master Degree,Unemployed
Sarah Moore,55,142492,637,28108,1,Widowed,High School,Unemployed
Daniel Johnson,37,51113,652,28785,0,Married,Doctorate,Student
John Williams,44,135520,690,23498,1,Married,Doctorate,Employed
Emily Smith,58,35401,414,49134,1,Single,Associate Degree,Student
John Miller,37,32884,647,40789,0,Divorced,Doctorate,Employed
Michael Johnson,61,104360,300,23443,1,Divorced,High School,Employed
Sarah Johnson,36,57563,362,48678,1,Widowed,Master Degree,Unemployed
Robert Smith,37,54414,525,18507,0,Single,Doctorate,Unemployed
John Taylor,52,36142,722,25757,0,Married,Associate Degree,Unemployed
John Taylor,64,132610,318,20018,0,Widowed,Associate Degree,Employed
Emily Wilson,19,135128,330,30284,1,Married,High School,Self-Employed
Emily Smith,47,91492,323,39088,1,Married,Doctorate,Self-Employed
Jane Miller,51,99464,510,44721,1,Married,High School,Self-Employed
Emily Brown,39,95257,460,21878,0,Single,Associate Degree,Student
John Davis,20,96693,554,5196,1,Divorced,Master Degree,Employed
Emily Smith,23,55135,413,28495,0,Divorced,Doctorate,Self-Employed
John Brown,32,92232,803,35135,0,Married,Master Degree,Employed
Michelle Smith,44,47862,519,16223,0,Single,Doctorate,Employed
Sarah Wilson,27,25190,656,19707,0,Married,Associate Degree,Student
Daniel Wilson,26,90199,468,28024,1,Married,Doctorate,Unemployed
Michael Smith,50,125366,823,29054,0,Widowed,Associate Degree,Unemployed
Sarah Smith,49,24331,541,12317,0,Single,Bachelor Degree,Student
Jane Moore,65,144184,674,668,0,Single,Associate Degree,Student
Emily Johnson,23,72186,438,43481,1,Divorced,Associate Degree,Employed
Michael Brown,58,64648,396,27270,1,Divorced,Doctorate,Self-Employed
Laura Brown,53,48549,446,15723,0,Married,Master Degree,Employed
David Miller,19,101782,481,44720,0,Widowed,Associate Degree,Employed
Laura Taylor,46,45761,356,8527,0,Widowed,Doctorate,Self-Employed
Sarah Smith,21,23262,341,16791,0,Widowed,Associate Degree,Unemployed
Sarah Williams,18,131624,842,43909,1,Married,High School,Employed
John Moore,36,71259,301,25939,1,Divorced,High School,Unemployed
Jane Brown,43,92572,587,22021,0,Single,High School,Unemployed
Emily Williams,42,144720,437,25215,0,Married,High School,Unemployed
Robert Wilson,27,73472,811,22118,0,Widowed,Master Degree,Employed
Sarah Taylor,32,107858,521,29499,0,Widowed,Associate Degree,Self-Employed
Daniel Smith,39,104667,630,33492,0,Married,High School,Self-Employed
John Jones,68,24677,703,42017,0,Widowed,Doctorate,Unemployed
Daniel Jones,65,93508,807,39850,0,Single,High School,Unemployed
Jane Miller,38,100865,426,2073,0,Married,Bachelor Degree,Self-Employed
Daniel Miller,39,122568,564,9077,1,Single,Bachelor Degree,Student
Daniel Taylor,53,121437,314,9212,0,Divorced,Master Degree,Student
Jane Miller,51,129916,525,30448,0,Widowed,Bachelor Degree,Unemployed
Laura Miller,47,70617,404,40031,1,Widowed,Doctorate,Self-Employed
John Johnson,42,106029,792,12664,0,Divorced,High School,Student
David Moore,62,38595,618,5717,0,Divorced,Bachelor Degree,Self-Employed
David Davis,45,107459,518,20026,0,Divorced,Bachelor Degree,Employed
Robert Johnson,18,80148,576,31770,0,Widowed,Master Degree,Unemployed
John Johnson,66,66926,640,26909,0,Divorced,Bachelor Degree,Student
Daniel Jones,62,95271,751,49540,0,Married,High School,Unemployed
Michelle Johnson,21,54457,668,13234,0,Divorced,Associate Degree,Employed
Jane Wilson,24,62531,773,44621,1,Married,High School,Self-Employed
Michelle Moore,66,93263,489,36769,0,Married,Bachelor Degree,Unemployed
Michael Smith,26,93300,718,14030,0,Single,Bachelor Degree,Student
Daniel Smith,53,148027,794,12894,0,Married,Bachelor Degree,Employed
Michael Wilson,36,83171,338,1999,1,Married,Master Degree,Student
John Taylor,18,139229,461,28039,0,Divorced,Doctorate,Self-Employed
Jane Moore,27,146159,420,10169,1,Widowed,High School,Student
Michelle Miller,53,138229,698,29062,0,Divorced,Bachelor Degree,Student
Michael Smith,26,65771,561,22129,0,Single,Associate Degree,Student
Jane Davis,62,113135,428,26246,1,Single,Master Degree,Employed
Emily Johnson,63,86354,839,43787,0,Widowed,Doctorate,Student
Michelle Miller,59,132743,655,46507,0,Married,Bachelor Degree,Student
Michelle Johnson,49,133381,731,18628,0,Single,High School,Employed
Sarah Brown,49,57289,364,2539,0,Widowed,Associate Degree,Employed
Laura Brown,23,53892,517,41579,0,Divorced,Master Degree,Employed
Jane Miller,65,91196,726,4357,0,Divorced,High School,Self-Employed
David Jones,55,149662,373,26396,1,Divorced,High School,Employed
Laura Johnson,34,115057,759,5450,0,Married,Master Degree,Self-Employed
Michelle Smith,27,58409,724,23971,0,Married,High School,Employed
Michael Brown,67,135817,491,15941,1,Widowed,Associate Degree,Employed
Robert Johnson,44,54470,488,13235,0,Single,Associate Degree,Unemployed
Michael Smith,67,38385,311,22915,0,Divorced,High School,Unemployed
Laura Moore,52,43296,538,35011,1,Married,Bachelor Degree,Unemployed
Michelle Johnson,69,138566,752,46551,0,Married,High School,Unemployed
Daniel Smith,38,81716,682,42906,0,Single,Bachelor Degree,Employed
Robert Taylor,42,109152,347,4116,0,Divorced,High School,Employed
Michelle Williams,45,46382,616,15883,0,Divorced,Doctorate,Self-Employed
Emily Smith,64,96675,508,30256,1,Single,Associate Degree,Employed
Jane Brown,32,141019,846,4394,0,Widowed,High School,Self-Employed
Michelle Brown,21,117596,418,39495,1,Widowed,Associate Degree,Student
David Moore,46,42419,614,43732,0,Single,Master Degree,Student
Michelle Miller,26,113321,335,41115,1,Single,Doctorate,Employed
Emily Smith,44,101238,762,4781,0,Widowed,Bachelor Degree,Student
Sarah Wilson,43,145032,702,25147,0,Single,Master Degree,Employed
Sarah Brown,36,114753,406,30536,0,Divorced,Doctorate,Self-Employed
Michelle Johnson,45,59291,338,19084,0,Widowed,Master Degree,Unemployed
John Jones,34,32397,479,35411,0,Widowed,Associate Degree,Student
Daniel Johnson,60,126415,311,32808,1,Widowed,Doctorate,Employed
Michael Taylor,58,77888,638,48048,0,Divorced,Master Degree,Unemployed
Michelle Miller,59,55169,847,28833,1,Single,Bachelor Degree,Self-Employed
Michelle Brown,67,82182,425,36449,0,Married,Doctorate,Employed
Michael Williams,37,112476,362,19759,1,Married,Doctorate,Student
Jane Miller,62,62249,381,32294,0,Divorced,Master Degree,Self-Employed
Jane Taylor,57,48341,598,39788,0,Divorced,High School,Employed
Michael Moore,56,95603,333,13552,1,Single,Bachelor Degree,Student
Robert Miller,66,66144,348,12771,0,Married,Bachelor Degree,Self-Employed
Emily Moore,40,81772,356,45767,0,Widowed,Master Degree,Self-Employed
Jane Smith,64,99360,408,32675,1,Divorced,Associate Degree,Unemployed
Emily Williams,49,33444,816,9415,0,Married,Associate Degree,Unemployed
Michelle Johnson,69,65647,323,16622,0,Widowed,High School,Unemployed
John Williams,64,143662,520,44699,0,Widowed,High School,Employed
John Johnson,50,134416,614,7418,0,Single,Master Degree,Self-Employed
Robert Davis,63,118843,593,41416,1,Divorced,Associate Degree,Unemployed
Sarah Johnson,22,30974,309,30937,1,Widowed,Bachelor Degree,Student
Sarah Davis,60,132150,780,46306,0,Divorced,Associate Degree,Employed
Michael Brown,65,58383,566,14305,0,Married,Master Degree,Unemployed
Michelle Miller,51,145548,387,20098,0,Married,Associate Degree,Employed
Jane Brown,57,114826,754,41017,0,Divorced,Doctorate,Self-Employed
Robert Miller,28,101552,832,3371,0,Widowed,Master Degree,Student
Emily Miller,67,117648,447,37757,0,Widowed,Doctorate,Self-Employed
Michelle Johnson,20,114049,730,37875,0,Married,Master Degree,Student
John Jones,50,22956,541,46241,0,Widowed,Bachelor Degree,Self-Employed
David Johnson,28,28077,365,45379,0,Widowed,Master Degree,Employed
Robert Jones,33,56490,677,23648,0,Married,Master Degree,Self-Employed
John Brown,35,130363,687,6334,0,Single,Master Degree,Student
David Moore,47,144713,508,43180,1,Married,Master Degree,Employed
Daniel Taylor,65,123391,714,3899,0,Divorced,High School,Employed
Sarah Johnson,27,128642,315,22262,1,Single,Doctorate,Student
Jane Brown,35,75612,596,40872,1,Divorced,Master Degree,Student
Daniel Brown,55,120474,519,11457,1,Single,Master Degree,Employed
Laura Brown,36,56159,666,40999,1,Single,High School,Student
Sarah Wilson,53,59710,528,28840,0,Married,Associate Degree,Self-Employed
Sarah Brown,30,103536,739,27638,1,Married,High School,Self-Employed
Daniel Jones,63,33806,831,16308,0,Divorced,High School,Self-Employed
David Moore,20,133096,749,28743,1,Married,High School,Employed
Robert Jones,27,98345,335,2761,0,Single,Master Degree,Self-Employed
Laura Jones,55,100391,721,12309,0,Married,High School,Employed
David Miller,18,127412,488,18196,1,Divorced,High School,Student
Jane Davis,44,114924,477,43324,1,Single,High School,Self-Employed
Michelle Miller,63,26458,614,22391,0,Divorced,Master Degree,Employed
John Taylor,25,55524,319,19625,1,Widowed,Bachelor Degree,Unemployed
John Smith,68,26853,681,1497,0,Married,Bachelor Degree,Self-Employed
Michelle Taylor,63,60477,442,48423,0,Single,Associate Degree,Self-Employed
Emily Brown,59,52222,361,6853,0,Divorced,Master Degree,Employed
David Brown,34,38320,541,19203,0,Married,High School,Employed
Emily Jones,26,114154,537,36475,1,Married,High School,Student
Laura Brown,23,72243,430,9775,0,Divorced,High School,Employed
Robert Taylor,60,65615,422,20465,0,Single,Bachelor Degree,Student
Sarah Davis,42,37352,739,32919,0,Divorced,High School,Unemployed
Sarah Johnson,56,92833,641,49142,1,Married,High School,Student
David Davis,66,113476,718,36354,0,Divorced,Bachelor Degree,Self-Employed
Emily Williams,45,134560,754,16473,0,Widowed,High School,Employed
John Taylor,50,23203,497,24050,0,Married,Associate Degree,Unemployed
Robert Jones,54,59267,581,27378,0,Single,Doctorate,Unemployed
Emily Jones,26,57941,300,17605,0,Widowed,Associate Degree,Employed
Emily Moore,35,102809,631,48138,0,Divorced,Master Degree,Self-Employed
Robert Smith,38,45368,511,34422,0,Single,Associate Degree,Employed
Michelle Jones,19,97186,386,16529,1,Widowed,Associate Degree,Employed
Michael Johnson,60,50984,360,40435,1,Divorced,Bachelor Degree,Employed
Laura Smith,55,61941,394,33284,0,Widowed,Master Degree,Student
Laura Smith,57,92918,446,32101,1,Married,Associate Degree,Unemployed
Daniel Williams,53,72683,545,40365,0,Single,Doctorate,Unemployed
Robert Wilson,67,146409,596,32045,1,Widowed,Associate Degree,Self-Employed
Sarah Moore,60,20801,422,13665,0,Married,High School,Unemployed
Emily Williams,54,126538,755,19116,0,Divorced,Bachelor Degree,Employed
Emily Miller,32,132201,698,12154,0,Married,High School,Unemployed
Sarah Wilson,45,67965,530,18330,1,Divorced,Master Degree,Self-Employed
John Moore,35,105269,833,16705,0,Single,Master Degree,Student
Laura Taylor,51,142693,701,42925,1,Married,Bachelor Degree,Student
Sarah Williams,39,29969,429,12459,0,Married,Associate Degree,Employed
John Johnson,28,55969,591,22658,0,Divorced,Master Degree,Employed
Sarah Jones,30,102269,575,12319,1,Widowed,Doctorate,Unemployed
Jane Miller,21,52449,675,36351,1,Divorced,Bachelor Degree,Unemployed
Jane Brown,39,111679,354,43003,1,Widowed,High School,Self-Employed
David Wilson,24,45705,325,7452,0,Divorced,Doctorate,Employed
Emily Davis,60,80303,740,24725,0,Single,Bachelor Degree,Self-Employed
Michael Miller,41,48363,496,47905,1,Widowed,Doctorate,Student
David Miller,21,50720,542,42731,1,Married,Bachelor Degree,Unemployed
Robert Moore,45,29972,489,5891,0,Widowed,High School,Employed
Robert Moore,32,53351,575,14968,0,Divorced,Associate Degree,Unemployed
Robert Wilson,18,131023,708,15591,0,Divorced,Bachelor Degree,Employed
Sarah Johnson,20,56145,639,30737,0,Widowed,Master Degree,Student
John Davis,31,107948,452,48232,0,Married,High School,Self-Employed
Daniel Davis,55,109614,697,9464,1,Single,High School,Employed
Emily Johnson,67,108116,743,41182,0,Married,Doctorate,Unemployed
John Miller,18,76235,726,47744,0,Widowed,Master Degree,Employed
Jane Davis,55,34855,786,27468,0,Divorced,Doctorate,Self-Employed
David Williams,55,56169,503,40705,0,Married,High School,Student
Jane Taylor,38,66404,411,11871,0,Divorced,Bachelor Degree,Unemployed
John Miller,65,39569,624,43041,0,Divorced,Master Degree,Student
Daniel Smith,46,145074,557,26181,1,Married,High School,Student
Sarah Johnson,22,149006,827,28785,0,Widowed,Master Degree,Self-Employed
Michelle Moore,66,74437,649,38471,0,Married,Bachelor Degree,Employed
Robert Jones,27,68506,734,15930,0,Single,Associate Degree,Employed
John Brown,45,45738,725,45730,0,Divorced,Doctorate,Employed
Daniel Jones,38,26772,579,9533,0,Divorced,Doctorate,Employed
Michael Brown,67,110410,670,20418,1,Widowed,High School,Unemployed
Sarah Moore,24,39731,548,18756,1,Divorced,High School,Student
John Taylor,20,30131,480,49022,0,Divorced,Bachelor Degree,Employed
Michael Brown,62,86324,377,31688,1,Divorced,High School,Student
John Davis,64,74097,635,36588,0,Married,High School,Unemployed
John Johnson,37,101720,349,15479,0,Divorced,High School,Unemployed
John Wilson,36,116433,384,3228,0,Married,Master Degree,Unemployed
John Johnson,52,22889,303,2095,0,Widowed,Master Degree,Student
Jane Brown,21,29569,616,33124,0,Single,Associate Degree,Employed
Daniel Wilson,22,107193,410,32068,0,Divorced,Master Degree,Student
David Taylor,18,95677,633,2788,1,Single,Doctorate,Employed
Michael Williams,21,105192,432,40113,1,Married,Associate Degree,Self-Employed
John Davis,29,143757,418,40931,1,Widowed,High School,Employed
Jane Jones,44,107154,649,29511,1,Widowed,Doctorate,Employed
Robert Taylor,59,97470,841,17627,0,Married,Associate Degree,Employed
Jane Davis,40,128073,354,18378,1,Single,Associate Degree,Unemployed
Michelle Davis,42,108822,660,7444,0,Divorced,Doctorate,Self-Employed
Michelle Smith,38,146019,752,12802,1,Married,Associate Degree,Employed
John Wilson,69,27612,629,43448,0,Married,Doctorate,Self-Employed
David Davis,41,71644,518,707,0,Married,Associate Degree,Student
David Smith,42,52069,507,1583,0,Married,Associate Degree,Student
Daniel Williams,62,101741,384,3811,1,Married,Associate Degree,Unemployed
Daniel Wilson,63,47331,544,23635,0,Widowed,Doctorate,Student
John Smith,49,75897,634,41856,0,Married,Associate Degree,Self-Employed
Emily Brown,49,33934,511,31719,0,Widowed,Master Degree,Self-Employed
Robert Jones,22,30095,482,17092,0,Single,Master Degree,Self-Employed
David Wilson,53,111494,432,46712,1,Divorced,Master Degree,Self-Employed
John Wilson,63,122544,649,24432,1,Widowed,Master Degree,Self-Employed
Jane Moore,59,38706,581,19540,0,Divorced,Master Degree,Unemployed
John Jones,66,63516,592,6350,0,Divorced,High School,Employed
Robert Brown,59,123602,568,32216,1,Divorced,Associate Degree,Student
John Brown,56,117008,496,13219,1,Widowed,Bachelor Degree,Self-Employed
David Davis,33,54629,836,22277,0,Widowed,High School,Student
David Moore,50,66910,319,49785,0,Widowed,Doctorate,Unemployed
Emily Davis,66,108540,704,17522,0,Single,High School,Unemployed
John Williams,38,144746,414,34496,1,Widowed,Bachelor Degree,Employed
Daniel Davis,26,40431,325,28445,1,Single,High School,Unemployed
Jane Brown,23,76733,694,29288,1,Widowed,Associate Degree,Employed
Michael Taylor,68,60088,680,4519,0,Widowed,Master Degree,Self-Employed
Jane Jones,62,64135,822,9982,0,Divorced,Associate Degree,Unemployed
Emily Smith,52,135786,838,47373,0,Married,High School,Student
Jane Smith,56,58015,382,19080,0,Divorced,Bachelor Degree,Unemployed
Laura Davis,39,120038,849,10395,0,Widowed,Doctorate,Unemployed
John Jones,58,51385,744,14635,0,Married,Associate Degree,Self-Employed
Sarah Davis,22,90199,386,49513,1,Married,Bachelor Degree,Employed
Robert Williams,59,58677,686,10887,0,Single,Doctorate,Employed
John Miller,40,138104,697,29636,0,Married,Master Degree,Unemployed
Sarah Davis,34,32818,585,17859,0,Single,Associate Degree,Student
John Moore,29,108222,668,48172,1,Divorced,Associate Degree,Unemployed
Laura Jones,40,83001,721,6621,0,Single,Master Degree,Student
Sarah Johnson,33,43977,742,34296,0,Widowed,Master Degree,Self-Employed
Jane Moore,20,69832,819,17409,1,Married,High School,Self-Employed
David Davis,47,60931,587,2827,1,Widowed,Doctorate,Employed
John Davis,39,103990,394,19430,1,Married,Bachelor Degree,Student
Michelle Jones,26,98894,340,35751,0,Married,Master Degree,Unemployed
Laura Brown,46,92204,630,36002,1,Divorced,High School,Unemployed
Jane Brown,64,65784,454,32047,0,Single,Doctorate,Unemployed
Jane Taylor,54,126305,803,32188,0,Divorced,Doctorate,Unemployed
Jane Smith,40,29921,574,42998,0,Single,Associate Degree,Self-Employed
Robert Davis,30,54959,478,43370,1,Divorced,High School,Student
David Davis,49,52328,436,7804,0,Divorced,High School,Self-Employed
Emily Jones,63,28859,479,4549,0,Married,Associate Degree,Student
Robert Williams,69,144492,481,15447,1,Divorced,Bachelor Degree,Employed
Daniel Johnson,64,109506,558,9995,0,Divorced,Master Degree,Student
Daniel Smith,65,94408,542,25207,0,Single,Associate Degree,Unemployed
Daniel Williams,40,143852,395,33660,1,Divorced,Master Degree,Self-Employed
Laura Johnson,62,104766,496,45044,1,Married,High School,Unemployed
Sarah Brown,34,46708,825,44135,0,Divorced,Associate Degree,Student
Sarah Williams,57,38847,686,31206,0,Widowed,Bachelor Degree,Student
Michael Smith,38,75989,707,35734,0,Widowed,Master Degree,Employed
Sarah Williams,19,112641,568,34493,0,Single,Master Degree,Student
Sarah Wilson,54,145383,470,15487,1,Single,Master Degree,Student
John Smith,23,24922,469,19589,0,Widowed,High School,Unemployed
Michelle Moore,61,89928,458,961,0,Divorced,Master Degree,Student
Michelle Davis,35,72335,808,10493,1,Divorced,Doctorate,Student
Robert Moore,47,146913,746,11965,0,Single,Master Degree,Self-Employed
Emily Jones,39,33541,381,17035,0,Married,High School,Self-Employed
Michael Jones,50,39551,356,33140,0,Divorced,Associate Degree,Employed
Sarah Miller,47,39381,818,10961,0,Widowed,Master Degree,Employed
Jane Smith,34,133319,411,12866,0,Married,Master Degree,Unemployed
Jane Johnson,60,75673,347,30395,1,Married,Associate Degree,Unemployed
John Miller,49,121531,675,2285,0,Divorced,Doctorate,Self-Employed
Sarah Johnson,59,42948,332,6742,0,Married,High School,Self-Employed
Laura Smith,68,112264,803,25029,1,Single,Associate Degree,Self-Employed
John Taylor,31,79072,302,47580,1,Married,High School,Employed
Daniel Taylor,27,87560,785,6856,0,Single,Associate Degree,Employed
John Wilson,64,102249,815,23729,1,Divorced,Bachelor Degree,Student
Michael Taylor,68,22486,341,20344,0,Married,Doctorate,Employed
David Wilson,53,86691,308,18720,0,Widowed,Bachelor Degree,Student
Emily Miller,51,30082,441,42857,1,Widowed,Associate Degree,Unemployed
Michael Miller,26,122781,735,26151,0,Single,Associate Degree,Employed
Robert Wilson,59,104105,326,32186,1,Single,High School,Unemployed
Michael Smith,45,27086,342,22627,0,Divorced,Associate Degree,Student
Michael Jones,28,147818,430,23162,1,Married,High School,Unemployed
David Moore,31,87853,515,34761,0,Single,High School,Unemployed
Sarah Davis,56,121925,819,25860,0,Single,Associate Degree,Employed
Sarah Taylor,64,90027,644,38431,1,Divorced,High School,Student
Daniel Smith,36,35916,807,42880,0,Married,Doctorate,Student
David Miller,32,35248,712,14797,0,Married,Bachelor Degree,Self-Employed
Daniel Davis,45,88047,545,38972,0,Single,Associate Degree,Employed
Jane Williams,41,44226,748,23288,0,Married,High School,Employed
David Wilson,25,45025,320,39956,1,Married,High School,Student
John Davis,60,127850,707,27511,0,Married,High School,Employed
Sarah Williams,26,68380,756,49103,0,Widowed,High School,Unemployed
Sarah Brown,64,27848,743,28557,0,Married,Doctorate,Self-Employed
John Davis,50,34274,564,18947,0,Widowed,Associate Degree,Student
Laura Miller,50,140092,483,18904,0,Married,Associate Degree,Employed
Sarah Moore,36,74545,526,21641,0,Married,Doctorate,Employed
John Williams,20,149043,847,22807,0,Married,Doctorate,Unemployed
David Moore,27,116494,545,10841,0,Single,Doctorate,Employed
Michelle Jones,57,135981,372,40621,1,Single,Associate Degree,Employed
Robert Smith,64,55233,449,9642,0,Widowed,Master Degree,Unemployed
Michelle Taylor,59,36304,812,48534,0,Married,Bachelor Degree,Employed
David Brown,18,133973,368,41484,1,Widowed,Doctorate,Self-Employed
David Moore,46,31294,529,16432,0,Married,Doctorate,Unemployed
Daniel Johnson,67,46425,371,12517,1,Divorced,Associate Degree,Student
Robert Moore,51,88711,696,33837,0,Widowed,Associate Degree,Self-Employed
Robert Taylor,68,126153,383,38380,1,Single,Bachelor Degree,Employed
David Moore,30,130777,598,1855,1,Divorced,High School,Unemployed
Emily Davis,18,113311,592,41324,1,Single,Associate Degree,Unemployed
Robert Johnson,51,29425,522,16586,1,Divorced,Bachelor Degree,Employed
Emily Johnson,46,111549,515,22015,0,Divorced,Associate Degree,Student
David Johnson,65,113464,530,14720,1,Divorced,Associate Degree,Self-Employed
Emily Brown,64,64990,704,47766,1,Widowed,Associate Degree,Employed
John Taylor,30,126748,468,34102,1,Widowed,Master Degree,Student
Emily Smith,65,93746,628,11808,0,Single,Master Degree,Unemployed
Robert Brown,66,88295,725,1469,1,Widowed,Doctorate,Unemployed
Michelle Brown,46,36091,495,33860,0,Single,Master Degree,Unemployed
Emily Taylor,56,139943,825,754,0,Married,Bachelor Degree,Employed
Daniel Williams,41,143102,376,10806,1,Single,Associate Degree,Student
Michael Johnson,43,20002,576,28041,0,Single,Master Degree,Employed
Laura Williams,34,142818,765,3161,0,Widowed,Associate Degree,Employed
Laura Williams,24,70411,747,15809,0,Single,High School,Self-Employed
Robert Brown,30,60958,619,42062,0,Widowed,Doctorate,Self-Employed
Daniel Jones,22,147829,459,18723,1,Single,Master Degree,Self-Employed
Michelle Jones,43,115696,791,6405,0,Married,Associate Degree,Student
Robert Moore,66,40707,612,2931,0,Widowed,High School,Unemployed
Michelle Davis,20,35248,460,8256,0,Widowed,Doctorate,Self-Employed
David Miller,24,91309,607,5853,1,Married,Doctorate,Unemployed
Michael Smith,66,98322,445,2237,1,Widowed,High School,Student
Laura Brown,56,71720,695,17368,0,Single,Master Degree,Self-Employed
Emily Wilson,18,35037,388,32976,0,Divorced,Master Degree,Self-Employed
Laura Johnson,66,87421,607,24825,1,Widowed,Associate Degree,Unemployed
Sarah Johnson,34,125364,845,12826,0,Divorced,Bachelor Degree,Employed
Emily Taylor,60,101867,670,25086,0,Single,Associate Degree,Student
Laura Taylor,42,60612,750,13411,0,Married,Associate Degree,Student
Michael Wilson,20,108031,466,29580,1,Widowed,Associate Degree,Self-Employed
Robert Williams,32,33450,691,23135,0,Divorced,High School,Student
Daniel Miller,46,29491,790,5713,0,Married,Doctorate,Unemployed
John Johnson,60,137026,449,39495,1,Married,Doctorate,Employed
Jane Wilson,49,94804,767,28440,1,Widowed,Bachelor Degree,Employed
Sarah Miller,43,138446,342,44547,1,Divorced,Master Degree,Student
John Moore,33,113293,328,49104,0,Widowed,Associate Degree,Employed
Michelle Moore,42,139498,330,23865,1,Single,High School,Unemployed
Laura Wilson,45,127443,427,9296,0,Married,High School,Self-Employed
Robert Davis,26,26791,593,49619,0,Divorced,Associate Degree,Self-Employed
Sarah Johnson,18,125475,740,17852,1,Widowed,High School,Student
John Smith,46,48314,687,17320,1,Married,High School,Student
Daniel Johnson,39,71883,823,11466,0,Widowed,Associate Degree,Student
John Jones,33,114119,846,47235,0,Divorced,Bachelor Degree,Self-Employed
David Brown,58,135557,409,2309,0,Single,High School,Student
Sarah Johnson,68,107086,627,39814,1,Single,Doctorate,Employed
Robert Miller,61,85629,704,41375,0,Single,Doctorate,Self-Employed
John Wilson,68,121291,544,6005,1,Widowed,Doctorate,Unemployed
Michelle Jones,58,131151,462,31149,1,Married,Associate Degree,Student
Daniel Smith,24,29967,698,5757,0,Single,Doctorate,Self-Employed
Laura Miller,31,101754,698,15551,0,Single,Master Degree,Student
Michelle Wilson,46,63220,792,5409,0,Single,High School,Self-Employed
Daniel Brown,36,94163,538,27845,0,Single,Bachelor Degree,Self-Employed
Robert Wilson,36,24947,764,15366,0,Divorced,Doctorate,Self-Employed
Michelle Johnson,19,59419,331,43289,0,Divorced,Associate Degree,Unemployed
Sarah Smith,58,76131,422,25368,0,Married,Bachelor Degree,Self-Employed
Michelle Williams,62,108714,833,48626,0,Divorced,Associate Degree,Employed
Michael Brown,32,48876,409,29027,0,Divorced,Bachelor Degree,Student
Michael Williams,20,108444,570,961,0,Divorced,Bachelor Degree,Student
Robert Miller,28,121448,679,28960,0,Widowed,High School,Student
Jane Moore,63,39971,599,49000,0,Divorced,Bachelor Degree,Self-Employed
Jane Davis,47,82539,548,3733,0,Widowed,Master Degree,Student
Robert Johnson,57,118120,820,12628,0,Widowed,Master Degree,Employed
Michael Williams,35,69228,333,5702,0,Divorced,Master Degree,Employed
Michael Miller,68,143695,527,36207,1,Widowed,Associate Degree,Employed
Michael Miller,65,94495,698,31758,0,Single,High School,Unemployed
Laura Williams,19,141241,519,48465,1,Married,Associate Degree,Employed
David Johnson,49,48261,670,31738,0,Divorced,Doctorate,Employed
